ETC_20150317_000001	Kepa
ETC_20150729_013709	Some attributes can be disabled if needed.
ETC_20150729_013710	You can advance your class when you reach Class Lv 15.
ETC_20150729_013711	After selecting a class to advance to, you will receive an Ascenso quest from the Class Master.
ETC_20150729_013712	Once you begin the Ascenso quest, you cannot change your class until the next Ascenso.
ETC_20150729_013713	Complete the quest to advance.
ETC_20150729_013714	You can check your items, equipment, funds, and weight in the inventory that the character has.
ETC_20150729_013715	Press {img F2 40 40} to open the Inventory window.
ETC_20150729_013716	The upper part of the Inventory window displays equipped items on the character.
ETC_20150729_013717	Items in the inventory are sorted by item types. {nl}Click Sort to sort the inventory by name.
ETC_20150729_013718	{nl}{nl}Use the search function to find specific items{nl} in your inventory.
ETC_20150729_013719	{nl}{nl}The lower part displays the total carry weight of your items, funds, and TP.
ETC_20150729_013720	Available quests can be found in the Quest window.
ETC_20150729_013721	Press {img F5 40 40} to view available quests {nl}or quests that are in progress.
ETC_20150729_013722	{nl}{nl}You can restart abandoned quests by pressing the
ETC_20150729_013723	 button appears on quests that cannot be abandoned.
ETC_20150729_013724	{nl}{nl}Track quests by marking the checkbox in front of the quest title.
ETC_20150729_013725	Check your character's game progress and rankings{nl} in your Diario de Aventuras.
ETC_20150729_013726	Your character's progress is recorded in the Diario de Aventuras. Press {img F4 40 40} to view.
ETC_20150729_013727	You can earn Adventure Index through Items, Monsters, Crafting, Map, and Game Progression.
ETC_20150729_013728	You can receive rewards from
ETC_20150729_013729	Press {img F1 40 40} to open Character Información window and choose the Achievement tab to view character's achievements.
ETC_20150729_013730	Revive your character's death by using Resurrection.
ETC_20150729_013731	A character will die when its PS reaches 0 and becomes
ETC_20150729_013732	. {nl}{nl}The durability of equipped items will decrease drastically when a character becomes incapaz de combatir.
ETC_20150729_013733	{nl}{nl}Gems in your inventory will be dropped when you die inside a dungeon.
ETC_20150729_013734	A party can be created to play with other players.
ETC_20150729_013735	Press {img F6 40 40} to open the Party window.{nl}{nl}Click on the 'Create' button to make a party.
ETC_20150729_013736	You can set up your own play style and preferences through the party settings.{nl}{nl}This information will be used when you use the Search Party Member function.
ETC_20150729_013737	When you find players that match your set up criteria, {nl}{img mouseclick_right 40 40} to invite the player to your party.
ETC_20150729_013738	You can enjoy Party Events with other party members.
ETC_20150729_013739	You can join each other's content and features when certain conditions are met.
ETC_20150729_013740	You can freely set up a party name, description, Item and EXP Priority and other various options.
ETC_20150729_013741	You can check the list of Public Parties on the right side of the screen.
ETC_20150729_013742	View information of monstruos nearby or when you face the monstruo.
ETC_20150729_013743	Each monstruo has an element and defense property.
ETC_20150729_013744	Methods to restore your consumed PS/PM/Resistencia.
ETC_20150729_013745	[Modo Descanso]: Press {img Insert 40 40} to rest.
ETC_20150729_013746	While you are in Modo Descanso, it is possible to light a [Bonfire] to speed up your recovery.
ETC_20150729_013747	[Bonfire]: While in Modo Descanso, light a Bonfire to speed up your recovery.
ETC_20150729_013748	{memo }{nl}{nl}[Natural Recovery]: The
ETC_20150729_013749	{memo }Natural Recovery is very slow compared to other methods, but does not have any requirements.
ETC_20150729_013750	{memo }{nl}{nl}[Recovery using Potions]: Amount of PS/PM/RES restored depends on the potion consumed.
ETC_20150729_013751	However, potions have a cooldown before they can be re-used.
ETC_20150729_013752	{memo }{nl}{nl}[Destroying Raíces Cristal del Árbol]: Destroying a Raíz Cristal del Árbol will restore the Resistencia of all nearby players.
ETC_20150729_013753	Destroying a Raíz Cristal del Árbol recovers your Resistencia.
ETC_20150729_013754	Resistencia of all the players nearby will be restored when you destroy a Raíz Cristal del Árbol.
ETC_20150729_013755	Liga de Batalla en Equipo
ETC_20150729_013756	Liga de Batalla en Equipo is a 5:5 team battle among players.
ETC_20150729_013757	If Party and all party members press accept, system will search for opponents. When matching opponent party is found, you will move to battle zone to begin the battle.
ETC_20150729_013758	You need to win two of three matches to win.
ETC_20150729_013759	Craft items using special recipes.
ETC_20150729_013760	You can obtain item recipes from monstruos, shops, and through quests.
ETC_20150729_013761	{nl}{nl}To craft, press {img Insert 40 40} and switch to Modo Descanso.
ETC_20150729_013762	{nl}{nl}If you have all required materials, press the
ETC_20150729_013763	 button to begin crafting.
ETC_20150729_013764	Optionally, you can add a unique name or memo on your newly crafted item.
ETC_20150729_013765	Use the trade window to trade items with Mercader PNJs.
ETC_20150729_013766	[Buy] : Select the item you want to buy with {img mouseclick_right 40 40}, then press
ETC_20150729_013767	button to trade. {nl}To trade multiple items, use {img shift 40 40}+{img mouseclick_right 40 40} to set a quantity. {nl}{nl}[Sell] : {img mouseclick_right 40 40} on the items you want to sell from your inventory, and set quantity, then press
ETC_20150729_013768	button to trade. {nl}Double {img mouseclick_right 40 40} to sell all of that item. {nl}{nl}
ETC_20150729_013769	Items sold to the shops can be purchased back.
ETC_20150729_013770	{img mouseclick_right 40 40} on the item from 'My Sold Items' below {nl}to buy back an item or to delete it from the list.
ETC_20150729_013771	Enhance your equipment to increase its power.
ETC_20150729_013772	You need funds and an anvil to enhance your item.
ETC_20150729_013773	 can be purchased from the Mercader de Objetos or obtained from monstruos.
ETC_20150729_013774	{nl}{nl}{img mouseclick_right 40 40} on the anvil, then select an item to open Enhancement window.
ETC_20150729_013775	{nl}{nl}When your equipment is enhanced, its power increases.
ETC_20150729_013776	{nl}{nl}When enhancing a weapon beyond +5, Potential will be consumed on failure and the effects will be reset. The item will be destroyed when Potential drops to 0.
ETC_20150729_013777	Repair items with low durability through the Blacksmith PNJ.
ETC_20150729_013778	Repair items with low durability in the Item Repair window.
ETC_20150729_013779	{nl}{nl}Select an item, then click Repair to restore its durability to 100%.
ETC_20150729_013780	The effects differ based on the type of Gem and Equipment.
ETC_20150729_013781	{nl}{nl}You can increase the Gem level through Gem Enhancement in Modo Descanso.
ETC_20150729_013782	Gem Enhancement requires other Gems or Gem Abrasives.
ETC_20150729_013783	{nl}{nl}You can insert Gems in the item sockets to add additional effects.
ETC_20150729_013784	Some items may not have sockets. For such items, you can add sockets through the Blacksmith PNJ. {nl}{nl}Adding a socket will require a fee and reduce the item's Potential by 1.
ETC_20150729_013785	{nl}{nl} {img mouseclick_right 40 40} on the Gem to see which items are compatible.
ETC_20150729_013786	Click on the item to insert the Gem.{nl}Hover the cursor over an item to view its Gems.
ETC_20150729_013787	{nl}{nl}You can remove inserted Gems by
ETC_20150729_013788	 through the Blacksmith PNJ.
ETC_20150729_013789	The level of the Gem can possibly decrease by 1 when removed.
ETC_20150729_013790	Sub-weapons refer to all right-hand weapons except Shields.
ETC_20150729_013791	Your character will attack with the Sub-weapon.
ETC_20150729_013792	If the Sub-weapon has special properties, weapon effects will apply.
ETC_20150729_013793	[Trade] {img mouseclick_right 40 40} on the player you want to trade with and select Trade.
ETC_20150729_013794	Select an item to trade by {img mouseclick_right 40 40} on the item in your inventory.
ETC_20150729_013795	{nl}{nl}[Market] The Market allows you to trade items with many other players.
ETC_20150729_013796	You can use the Market through the Market Manager.
ETC_20150729_013797	You can look at items offered by other players, and purchase items from the list.
ETC_20150729_013798	You can also put up your items to sell.
ETC_20150729_013799	{img mouseclick_right 40 40} on the item you want to sell from your inventory, set a quantity and its selling price.
ETC_20150729_013800	{nl}{nl}[Buy-in Shop] Press {img F1 40 40} to open the Información window and click on Character to open Buy-in Shop.
ETC_20150729_013801	Select the items you need, then set a quantity and price for other players to sell items to you.
ETC_20150729_013802	The Buy-in Shop will remain even if you log off from the server.
ETC_20150729_013803	Use Warp to quickly move to an area of your choice.
ETC_20150729_013804	is used to warp between Estatua de Diosas when activated.
ETC_20150729_013805	{nl}{nl}You can use the active Estatua de Diosa to teleport to other areas with an active Estatua de Diosa.
ETC_20150729_013806	You can also use the Pergamino de Teletranporte to warp immediately.
ETC_20150729_013807	However, when using the Pergamino de Teletranporte, you can only warp to areas with activated statues.
ETC_20150729_013808	By using the Pergamino de Teletranporte again, you will be warped to your last location.{nl}Returning location will be shown as
ETC_20150729_013809	Warp Used Area
ETC_20150729_013810	 and does not consume the Pergamino de Teletranporte when you warp back.
ETC_20150729_013811	Pergaminos de Teletranporte can be bought from shops and can be obtained from quests.
ETC_20150729_013812	You can use the 'Return' button to complete quests easier.
ETC_20150729_013813	 can be activated through the items.
ETC_20150729_013814	 can be obtained through various ways and{nl}
ETC_20150729_013815	 PNJ activates the Colección.
ETC_20150729_013816	{nl}{nl}If you have registered decks,
ETC_20150729_013817	You can add the item to the colección by dragging the item from inventory to the Colección.
ETC_20150729_013818	{nl}{nl}Items added can be moved back to your inventory by {img mouseclick_right 40 40}.
ETC_20150729_013819	Removing items from a completed Colección will mark it as incomplete and remove its effect.{nl}Only completed Collections give colección effects.
ETC_20150729_013820	Press {img SPACE 40 40} in front of the Supplies Box to retrieve it.
ETC_20150729_013821	Adopt and train companions. They can aid you in combat and transport.
ETC_20150729_013822	You can adopt a companion by paying the fee required.
ETC_20150729_013823	{nl}{nl}The companion follows and helps the player in combat and receives EXP therefore.
ETC_20150729_013824	Some Classes
ETC_20150729_013825	 can ride the companion in combat.
ETC_20150729_013826	Press {img F9 40 40} to view information of the companion following you.
ETC_20150729_013827	Companions consume stamina when you bring them along. A companion's movement speed will decrease when there is no stamina. {nl}{nl}Click the switch button to change the companion's status to Modo Descanso.
ETC_20150729_013828	You can recover a companion's stamina by feeding it food. {nl}{nl}Its PS will be fully recovered and stamina will be partially recovered.
ETC_20150729_013829	Companion food can be purchased from the Companion Trader PNJ.
ETC_20150729_013830	Train your companion through the Companion Trader to increase its abilities. A training fee is required.
