ITEM_20150317_000001	Empty_helmet
ITEM_20150317_001091	Botas de Cuero Resistentes de Dunkel
ITEM_20150317_001092	Pantalones de Cuero Resistente de Dunkel
ITEM_20150317_001093	Armadura de Cuero Resistente Misteriosa
ITEM_20150317_001094	Guantes de Anillas de Dunkel
ITEM_20150317_001095	Botas de Anillas de Dunkel
ITEM_20150317_001096	Pantalones de Anillas de Dunkel 
ITEM_20150317_001097	Malla de Anillas Misteriosa
ITEM_20150317_001098	Guantes de Anillas
ITEM_20150317_001099	Botas de Anillas
ITEM_20150317_001100	Pantalones de Anillas
ITEM_20150317_001101	Malla de Anillas
ITEM_20150317_001102	Dedo
ITEM_20150317_001103	Botas Kabra
ITEM_20150317_001104	Armadura de Cuero Carmesí
ITEM_20150317_001105	Armadura Pokubu
ITEM_20150317_001106	Guantes de Carpintero
ITEM_20150317_001107	Pantalones de Malla Tenet
ITEM_20150317_001108	Cota de Malla Tenet
ITEM_20150317_001109	Guantes de Cuero Zalia
ITEM_20150317_001110	Botas de Cuero Zalia
ITEM_20150317_001111	Pantalones de Cuero Zalia
ITEM_20150317_001112	Armadura de Cuero Zalia 
ITEM_20150317_001113	Guantes Prova
ITEM_20150317_001114	Túnica Prova
ITEM_20150317_001115	Guantes Tachonados
ITEM_20150317_001116	Botas Tachonadas
ITEM_20150317_001117	Pantalones Tachonados
ITEM_20150317_001118	Armadura Tachonada
ITEM_20150317_001119	Guanteles de Insecto
ITEM_20150317_001120	Grebas de Insecto
ITEM_20150317_001121	Falda de Insecto
ITEM_20150317_001122	Malla de Insecto
ITEM_20150317_001123	Botas Protas
ITEM_20150317_001124	Pantalones Protas
ITEM_20150317_001125	Guantes Rojos Veris
ITEM_20150317_001126	Túnica Roja Veris
ITEM_20150317_001127	Pantalones Ligeros de Placas
ITEM_20150317_001128	Armadura Ligera de Placas
ITEM_20150317_001129	Guantes Brillantes Pesados
ITEM_20150317_001130	Botas Brillantes Pesadas
ITEM_20150317_001131	Túnica Brillante Pesada
ITEM_20150317_001132	Pantalones de Cuero de Pokubon
ITEM_20150317_001133	Armadura de Cuero de Pokubon
ITEM_20150317_001134	Guantes de Cuero de Draco
ITEM_20150317_001135	Botas de Cuero de Draco
ITEM_20150317_001136	Pantalones de de Cuero de Draco
ITEM_20150317_001137	Tunica de Cuero de Draco
ITEM_20150317_001138	Guanteles de Placas de Plata
ITEM_20150317_001139	Grebas de Placas de Plata
ITEM_20150317_001140	Pantalones de Placas de Plata
ITEM_20150317_001141	Armadura de Placas de Plata
ITEM_20150317_001142	Guantes de Cuero Salvaje
ITEM_20150317_001143	Botas Pesadas
ITEM_20150317_001144	Guantes Capria
ITEM_20150317_001145	Armadura de cuero de seguidor
ITEM_20150317_001146	Malla de Momiaspectral
ITEM_20150317_001147	Botas Vejo
ITEM_20150317_001148	Botas Mien
ITEM_20150317_001149	Manos de Archon
ITEM_20150317_001150	Estos guantes han sido usados por Archon. 
ITEM_20150317_001151	Botas de Ramlopendra
ITEM_20150317_001152	Botas revestidas con veneno de Ramlopendra. Proporciona resistencia contra el veneno. 
ITEM_20150317_001153	Guantes de Nepentes
ITEM_20150317_001154	Guantes elaborados con fibras de Nepentes. 
ITEM_20150317_001155	Grebas de Shnayim
ITEM_20150317_001156	Se han usado fragmentos de Shnayim para elaborar estas grebas. 
ITEM_20150317_001157	Guantes de Cafrisun
ITEM_20150317_001158	Equipos mágicos sin precedentes como estos guantes están generando sospechas de que esta tribu está siendo patrocinada por una poderosa entidad. 
ITEM_20150317_001159	Botas de Cafrisun
ITEM_20150317_001160	Te sientes mas ligero cuando te pones estas botas. 
ITEM_20150317_001161	Pantalones de Cafrisun
ITEM_20150317_001162	Por favor no pruebes intencionadamente la defensa magica de estos pantalones. 
ITEM_20150317_001163	Armadura de Cafrisun
ITEM_20150317_001164	Aunque los ingredientes son desconocidos, esta armadura es bastante útil. 
ITEM_20150317_001165	Guantes Dio
ITEM_20150317_001166	Sandalias Dio
ITEM_20150317_001167	Pantalones Dio
ITEM_20150317_001168	Túnica Dio
ITEM_20150317_001169	Guantes de Cuero Dio
ITEM_20150317_001170	Botas de Cuero Dio
ITEM_20150317_001171	Pantalones de Cuero Dio
ITEM_20150317_001172	Armadura de Cuero Dio
ITEM_20150317_001173	Guantes de Malla Dio
ITEM_20150317_001174	Botas de Malla Dio
ITEM_20150317_001175	Pantalones de Malla Dio
ITEM_20150317_001176	Cota de Malla Dio
ITEM_20150317_001177	Guantes Thresh
ITEM_20150317_001178	Sandalias Thresh
ITEM_20150317_001179	Pantalones Thresh
ITEM_20150317_001180	Túnica Thresh
ITEM_20150317_001181	Guantes de Cuero Thresh
ITEM_20150317_001182	Botas de Cuero Thresh
ITEM_20150317_001183	Pantalones de Cuero Thresh
ITEM_20150317_001184	Armadura de Cuero Thresh
ITEM_20150317_001185	Guantes de Malla Thresh
ITEM_20150317_001186	Botas de Malla Thresh
ITEM_20150317_001187	Pantalones de Malla Thresh
ITEM_20150317_001188	Cota de Malla Thresh
ITEM_20150317_001189	Guantes Sestas
ITEM_20150317_001190	Sandalias Sestas
ITEM_20150317_001191	Pantalones Sestas
ITEM_20150317_001192	Túnica Sestas
ITEM_20150317_001193	Guantes de Cuero Sestas
ITEM_20150317_001194	Botas de Cuero Sestas
ITEM_20150317_001195	Pantalones de Cuero Sestas
ITEM_20150317_001196	Armadura de Cuero Sestas
ITEM_20150317_001197	Guantes de Malla Sestas
ITEM_20150317_001198	Botas de Malla Sestas
ITEM_20150317_001199	Pantalones de Malla Sestas
ITEM_20150317_001200	Cota de Malla Sestas
ITEM_20150317_001201	Guantes Dratt
ITEM_20150317_001202	Sandalias Dratt
ITEM_20150317_001203	Pantalones Dratt
ITEM_20150317_001204	Túnica Dratt
ITEM_20150317_001205	Guantes de Cuero Dratt
ITEM_20150317_001206	Botas de Cuero Dratt
ITEM_20150317_001207	Pantalones de Cuero Dratt
ITEM_20150317_001208	Armadura de Cuero Dratt
ITEM_20150317_001209	Guanteletes Dratt
ITEM_20150317_001210	Grebas Dratt
ITEM_20150317_001211	Pantalones de Placas Dratt
ITEM_20150317_001212	Armadura de Placas Dratt
ITEM_20150317_001213	Guantes Aston
ITEM_20150317_001214	Sandalias Aston
ITEM_20150317_001215	Pantalones Aston
ITEM_20150317_001216	Túnica Aston
ITEM_20150317_001217	Guantes de Cuero Aston
ITEM_20150317_001218	Botas de Cuero Aston
ITEM_20150317_001219	Pantalones de Cuero Aston
ITEM_20150317_001220	Armadura de Cuero Aston
ITEM_20150317_001221	Guanteletes Aston
ITEM_20150317_001222	Grebas Aston
ITEM_20150317_001223	Pantalones de Placas Aston
ITEM_20150317_001224	Armadura de Placas Aston
ITEM_20150317_001225	Guantes Devi
ITEM_20150317_001226	Sandalias Devi
ITEM_20150317_001227	Pantalones Devi
ITEM_20150317_001228	Túnica Devi
ITEM_20150317_001229	Guantes de Cuero Devi
ITEM_20150317_001230	Botas de Cuero Devi
ITEM_20150317_001231	Pantalones de Cuero Devi
ITEM_20150317_001232	Armadura de Cuero Devi
ITEM_20150317_001233	Guanteletes Devi
ITEM_20150317_001234	Grebas Devi
ITEM_20150317_001235	Pantalones de Placas Devi
ITEM_20150317_001236	Armadura de Placas Devi
ITEM_20150317_001237	Guantes Prima
ITEM_20150317_001238	Sandalias Prima
ITEM_20150317_001239	Pantalones Prima
ITEM_20150317_001240	Túnica Prima
ITEM_20150317_001241	Guantes de Cuero Prima
ITEM_20150317_001242	Botas de Cuero Prima
ITEM_20150317_001243	Pantalones de Cuero Prima
ITEM_20150317_001244	Armadura de Cuero Prima
ITEM_20150317_001245	Guanteletes Prima
ITEM_20150317_001246	Grebas Prima
ITEM_20150317_001247	Pantalones de Placas Prima
ITEM_20150317_001248	Armadura de Placas Prima
ITEM_20150317_001249	Guantes de Tumba
ITEM_20150317_001250	Guantes de Cuero de Tumba
ITEM_20150317_001251	Guanteletes de Tumba
ITEM_20150317_001252	Botas de Caminante
ITEM_20150317_001253	Armadura Formina
ITEM_20150317_001254	Fabricado por una receta que resulta ser el valor de cientos de años de la experiencia y la sabiduría de los mineros. 
ITEM_20150317_001255	Pantalones Riena
ITEM_20150317_001256	Túnica Riena
ITEM_20150317_001257	Pantalones de Cuero Riena
ITEM_20150317_001258	Armadura de Cuero Riena
ITEM_20150317_001259	Pantalones de Placas Riena
ITEM_20150317_001260	Armadura de Placas Riena
ITEM_20150317_001261	Guanteletes de Luchador Vubbe
ITEM_20150317_001262	Quiebra Escudos
ITEM_20150317_001263	Guantes Vine
ITEM_20150317_001264	Botas Vine
ITEM_20150317_001265	Pantalones Vine
ITEM_20150317_001266	Túnica Vine
ITEM_20150317_001267	Túnica Santa
ITEM_20150317_001268	Guantes de Cazador de Almas
ITEM_20150317_001269	Botas de Cazador de Almas
ITEM_20150317_001270	Pantalones de Cazador de Almas
ITEM_20150317_001271	Armadura de Cazador de Almas
ITEM_20150317_001272	Guanteletes de Huesos
ITEM_20150317_001273	Grebas de Huesos
ITEM_20150317_001274	Falda de Huesos
ITEM_20150317_001275	Armadura de Huesos
ITEM_20150317_001276	Manos de Sombras
ITEM_20150317_001277	Zapatillas de Sombras
ITEM_20150317_001278	Falda de Sombras
ITEM_20150317_001279	Danzarina de Sombras
ITEM_20150317_001280	Armadura de Cuero Rokas
ITEM_20150317_001281	Cota de Malla Rokas
ITEM_20150317_001282	Túnica Rokas
ITEM_20150317_001283	Zapatillas del Viento
ITEM_20150317_001284	Corazón de Zachariel
ITEM_20150317_001285	Pantalones Hydra
ITEM_20150317_001286	Velo de Banshee
ITEM_20150317_001287	Pecho [Espectral] 
ITEM_20150317_001288	Empty_Neck 
ITEM_20150317_001289	Click derecho para equipar este objeto. 
ITEM_20150317_001290	Collar de PS
ITEM_20150317_001291	Collar
ITEM_20150317_001292	Collar de PM
ITEM_20150317_001293	Collar de RES
ITEM_20150317_001294	Collar Panto
ITEM_20150317_001295	Collar de Hueso
ITEM_20150317_001296	Collar de Piel de Hogma
ITEM_20150317_001297	Amuleto Extraño
ITEM_20150317_001298	Collar de Defensa
ITEM_20150317_001299	Collar de Novato
ITEM_20150317_001300	El hecho de que este equipo es tan asequible es una bendición para los principiantes.
ITEM_20150317_001301	Talismán Vubbe
ITEM_20150317_001302	Este talismán es la razón por la cual los ataques a veces no tienen efecto en los Vubbes.
ITEM_20150317_001303	Collar de Chupacabra
ITEM_20150317_001304	El rumor dice que los dientes de un Chupacabra pueden susurrar a otro mientras charlan. A pesar de todo, contienen algo de poder mágico.
ITEM_20150317_001305	Collar de Madera
ITEM_20150317_001306	No es recomendable quitartelo mientras cargas con algo.
ITEM_20150317_001307	Collar de Hierro
ITEM_20150317_001308	Puedes notar como que si te sintieras más ligero, pero en realidad no has adelgazado.
ITEM_20150317_001309	Collar de Acero
ITEM_20150317_001310	En la batalla, un pequeño factor puede ser la diferencia entre la vida y la muerte. Indudablemente, no te arrepentiras de llevar equipado este collar.
ITEM_20150317_001311	Talismán 
ITEM_20150317_001312	Lamentablemente no te ayudará mucho en los estudios. 
ITEM_20150317_001313	Cadena de Klaipeda
ITEM_20150317_001314	Este collar expone el poder del alma de la persona usuaria. 
ITEM_20150317_001315	Cadena de Femidian de Fuerza
ITEM_20150317_001316	Las artesanías de Fedimian han tenido una gran reputación por cientos de años. Se puede sentir la diferencia cuando se comparan con los artículos que no son de Fedimian. 
ITEM_20150317_001317	Cadena de Femidian de DES
ITEM_20150317_001318	Cadena de Femidian de Vida
ITEM_20150317_001319	Cadena de Femidian de Intel
ITEM_20150317_001320	Cadena de Femidian de Espíritu
ITEM_20150317_001321	Collar de Jukopus
ITEM_20150317_001322	Incrementa el poder magico del portador. 
ITEM_20150317_001323	Collar de Vubbe
ITEM_20150317_001324	Colgante Mágico 
ITEM_20150317_001325	Colgante de Marfil 
ITEM_20150317_001326	Colgante de Runas
ITEM_20150317_001327	Talismán de Plata
ITEM_20150317_001328	Collar otorgado con las bendiciones de la catedral. 
ITEM_20150317_001329	Collar de la Pereza
ITEM_20150317_001330	Collar de la Furia
ITEM_20150317_001331	Collar del Engaño
ITEM_20150317_001332	Collar de Cadena
ITEM_20150317_001333	De acuerdo con la leyenda; después de enterarse de su receta secreta, Lydia Schaffen solía usar este collar para pulir sus habilidades durante su período inicial como una pobre aprendiz. 
ITEM_20150317_001334	Talismán Panto
ITEM_20150317_001335	Se dice que un mago humano dio la receta de este collar a la Pantos hace mucho tiempo como un regalo cuando los Pantos y la humanidad no eran hostiles entre sí. 
ITEM_20150317_001336	Colgante de Pirita 
ITEM_20150317_001337	Se utilizaba para que el Maestre Piromante se lo entragara a los principiantes. Esta tradición cesó después de que las diosas desaparecieran. 
ITEM_20150317_001338	Colgante de Criolita 
ITEM_20150317_001339	Desde que se le dio prioridad al Gran Cataclismo Silvano, el Maestre Criomante dejo la tradición de entregar este colgante a la gente. Ahora este pendiente se debe obtener o dee ser elaborado por uno mismo. 
ITEM_20150317_001340	Talismán Magico 
ITEM_20150317_001341	La fusión de dos objetos mágicos se hace fácil una vez se encuentra el catalizador. Los seres humanos, sin embargo, no son la única raza que puede descubrir un catalizador. 
ITEM_20150317_001342	Colgante de Fuerza
ITEM_20150317_001343	Muchos de los nuevos objetos mágicos que utilizan el poder de los monstruos se han inventado tras el Gran Cataclismo Silvano. 
ITEM_20150317_001344	Cadena de Piroma
ITEM_20150317_001345	El Maestre Piromante no está relacionado con la creación de este objeto. 
ITEM_20150317_001346	Cadena de Hieloma
ITEM_20150317_001347	Según un rumor, el Maestre Criomante obtiene un beneficio cada vez que se vende este objeto. 
ITEM_20150317_001348	Cadena de Venema 
ITEM_20150317_001349	Las personas que participan en la fabricación de este objeto son magos expulsados de la Torre de Magos. 
ITEM_20150317_001350	Cadena de Electrema
ITEM_20150317_001351	Según una leyenda, Agailla Flurry preparó varias decenas de ejemplares de este objeto y luchó contra el rey demonio hasta que todos ellos fueron destruidos. 
ITEM_20150317_001352	Piedra de Vida
ITEM_20150317_001353	Un objeto creado al combinar y condensar todo lo que se sabe que es bueno para la salud a través de la magia. 
ITEM_20150317_001354	Colgante de Guerrero
ITEM_20150317_001355	La receta de este artículo ha estado por muchos años en el reino, pero una teoría sugiere su origen es la ciudad natal del Maestre Bárbaro. Se especula que su método de elaboración en las dos áreas es diferentes. 
ITEM_20150317_001356	Ojo de Ciclope
ITEM_20150317_001357	La oscuridad del reino de los demonios vista por este ojo se ha convertido, y ahora sirve para protegerte. 
ITEM_20150317_001358	Collar de Hueso
ITEM_20150317_001359	Cuando un plan para volver a este mundo como un no-muerto fue frustrado, el poder y la intención se han guardo en este collar. 
ITEM_20150317_001360	Collar de Carnivoro 
ITEM_20150317_001361	La desgracia te puede perseguir si vistes algo que no es tuyo. No te preocupes, ya que se desconoce el nombre y el origen de este collar. 
ITEM_20150317_001362	Colgante Kepa 
